Unnamed: 0,ODT,RowID,platform.BAT.batteryCurrentDir,platform.BAT.batteryCurrent[0:2],platform.BAT.batteryVoltage[0:2],platform.EPS.switchVoltages[0:9],platform.EPS.switchCurrents[0:9],platform.EPS.actualSwitchStatesBitmap,platform.EPS.expectedSwitchStatesBitmap,platform.ADCS.busVoltages_2,platform.ADCS.busVoltages_1,platform.ADCS.busVoltages_0,platform.ADCS.busCurrents_2,platform.ADCS.busCurrents_1,platform.ADCS.busCurrents_0,platform.EPS.busCurrentDraws_1,platform.EPS.busCurrentDraws_0,platform.EPS.busCurrents_3,platform.EPS.busCurrents_2,platform.EPS.busCurrents_1,platform.EPS.busCurrents_0,platform.EPS.busVoltages_3,platform.EPS.busVoltages_2,platform.EPS.busVoltages_1,platform.EPS.busVoltages_0,platform.EPS.solarArrayVoltages_2,platform.EPS.solarArrayVoltages_1,platform.EPS.solarArrayVoltages_0,platform.EPS.solarArrayCurrents_4,platform.EPS.solarArrayCurrents_3,platform.EPS.solarArrayCurrents_2,platform.EPS.solarArrayCurrents_1,platform.EPS.solarArrayCurrents_0,platform.EPS.switchCurrents_9,platform.EPS.switchCurrents_8,platform.EPS.switchCurrents_7,platform.EPS.switchCurrents_6,platform.EPS.switchCurrents_5,platform.EPS.switchCurrents_4,platform.EPS.switchCurrents_3,platform.EPS.switchCurrents_2,platform.EPS.switchCurrents_1,platform.EPS.switchCurrents_0,platform.EPS.switchVoltages_9,platform.EPS.switchVoltages_8,platform.EPS.switchVoltages_7,platform.EPS.switchVoltages_6,platform.EPS.switchVoltages_5,platform.EPS.switchVoltages_4,platform.EPS.switchVoltages_3,platform.EPS.switchVoltages_2,platform.EPS.switchVoltages_1,platform.EPS.switchVoltages_0,platform.BAT.batteryVoltage_2,platform.BAT.batteryVoltage_1,platform.BAT.batteryVoltage_0,platform.BAT.batteryCurrent_2,platform.BAT.batteryCurrent_1,platform.BAT.batteryCurrent_0,platform.EPS.solarArrayCurrents[0:4],platform.EPS.solarArrayVoltages[0:2],platform.EPS.busVoltages[0:3],platform.EPS.busCurrents[0:3],platform.EPS.busCurrentDraws[0:1],platform.ADCS.busCurrents[0:2],platform.ADCS.busVoltages[0:2],platform.ADCS.sensorCurrent,platform.ADCS.mtqCurrent,platform.CMC.current3V3,platform.CMC.current5V,platform.CMC.voltage3V3,platform.CMC.voltage5V,obsw.platform.obc.TelemetryADCA.channelOutput[3],obsw.platform.obc.TelemetryADCA.channelOutput[0],obsw.platform.obc.TelemetryADCA.channelOutput[1],obsw.platform.obc.TelemetryADCA.channelOutput[4],obsw.platform.obc.TelemetryADCB.channelOutput[0],obsw.platform.obc.TelemetryADCB.channelOutput[1],obsw.platform.obc.TelemetryADCB.channelOutput[2],obsw.platform.obc.TelemetryADCB.channelOutput[3],obsw.platform.obc.TelemetryADCC.channelOutput[1],obsw.platform.obc.TelemetryADCC.channelOutput[2],obsw.platform.obc.TelemetryADCC.channelOutput[5],obsw.platform.obc.TelemetryADCB.channelOutput[4],obsw.platform.obc.TelemetryADCC.channelOutput[6],obsw.platform.obc.TelemetryADCB.channelOutput[5],obsw.platform.obc.TelemetryADCC.channelOutput[4],obsw.platform.obc.TelemetryADCB.channelOutput[6],obsw.platform.obc.TelemetryADCA.channelOutput[5],obsw.platform.obc.TelemetryADCC.channelOutput[3],cdh.telemetry.DataPool.paramValid
745,8114879,134875,0,32514068,812478345,2478300293701328253983131651,2478300297160092770231126018,128,128,703,72,512,729,416,564,7,6,2,22,43,8,128,805,778,901,1,1,1,896,425,4,1,1,2,2,20,5,2,2,5,2,2,2,3,2,777,2,2,2,2,2,2,2,905,859,774,20,8,31,1100590000000.0,1049601,968258000000.0,8635045890,6151,77571500000000.0,140757000000000.0,6089,148,17856,65501,1259,829,2136,2131,1148,3358,3349,477,3343,318,1628,3,2151,25,3379,5,2305,34,2437,2302,11111111111111111111
746,8114939,134876,0,32514073,812478344,2478300293701328253983131650,2478300296007171265622181890,128,128,915,531,1022,279,770,1017,7,6,2,22,79,9,768,48,778,898,1,1,1,896,425,4,1,1,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,2,904,859,774,25,8,31,1100590000000.0,1049601,965036000000.0,9746536450,6151,69939400000000.0,140534000000000.0,7363,245,17845,65501,1259,829,2131,2125,1148,3355,3345,454,3340,318,4095,1500,2147,25,3375,4,2305,34,2438,2302,11111111111111111111
747,8114999,134877,0,32514075,812478343,2478300293701328253982083075,2478300296007171265623230466,128,128,610,73,514,703,320,556,7,6,2,22,74,8,768,48,778,898,1,1,1,896,425,4,1,1,2,2,19,5,2,2,4,2,2,2,3,2,776,2,2,2,2,2,2,2,903,859,774,27,8,31,1100590000000.0,1049601,965036000000.0,8667551746,6151,76459100000000.0,141307000000000.0,6840,237,17833,65501,1259,829,2130,2125,1147,3355,3345,452,3340,318,4095,1520,2146,24,3376,4,2316,34,2437,2299,11111111111111111111
748,8115060,134878,0,32514068,812478344,3716240332986708528881207299,2478300296007171265622181890,128,128,463,855,513,513,129,976,7,6,2,21,43,8,896,300,778,899,1,1,1,896,425,4,1,1,2,2,18,5,2,2,4,2,2,2,3,2,776,2,2,2,2,2,2,3,904,859,774,20,8,31,1100590000000.0,1049601,966110000000.0,8635044866,6151,67078900000000.0,141242000000000.0,8900,651,17821,65501,1259,829,2134,2128,1146,3358,3349,478,3342,318,1625,3,2149,25,3379,4,2316,34,2437,2299,11111111111111111111
749,8115119,134879,0,32514068,812478344,3716240332986708528882255875,2478300296007171265622181890,128,128,775,281,513,828,672,557,7,6,2,22,43,8,896,300,778,899,1,1,1,896,425,4,1,1,2,2,18,5,2,2,4,2,2,2,3,2,777,2,2,2,2,2,2,3,904,859,774,20,8,31,1100590000000.0,1049601,966110000000.0,8635045890,6151,76643800000000.0,141088000000000.0,8854,355,17809,65501,1259,829,2133,2128,1154,3358,3348,478,3343,318,1629,3,2148,25,3379,5,2310,34,2436,2307,11111111111111111111
750,8115179,134880,0,32514068,812478344,3716240332986708528882255875,1240360257874712495329904642,128,128,829,694,512,734,224,517,8,6,2,22,43,9,448,600,777,900,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,1,3,2,777,2,2,2,2,2,2,3,904,859,774,20,8,31,1100590000000.0,1049601,967183000000.0,9708787714,6152,71086100000000.0,140924000000000.0,8654,617,17797,65501,1259,829,2132,2128,1145,3358,3349,478,3343,318,1631,3,2147,25,3378,4,2309,34,2437,2306,11111111111111111111
751,8115239,134881,0,32514069,812478343,3716240332986708528882255875,2478300297160092770230077442,128,128,583,121,513,839,352,530,7,6,2,22,42,9,896,300,778,899,1,1,1,896,425,4,1,1,2,2,19,5,2,2,5,2,2,2,3,2,777,2,2,2,2,2,2,3,903,859,774,21,8,31,1100590000000.0,1049601,966110000000.0,9707739138,6151,72890000000000.0,141045000000000.0,8962,437,17785,65501,1259,829,2132,2127,1147,3358,3348,478,3342,318,1633,3,2147,25,3378,4,2318,34,2438,2300,11111111111111111111
752,8115299,134882,0,32514069,812477320,2478300293701328253983131650,2478300296007171265623230466,128,128,719,214,513,85,2,917,7,6,2,22,43,8,320,1,779,898,1,1,1,896,425,4,1,1,2,2,19,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,2,904,858,774,21,8,31,1100590000000.0,1049601,965037000000.0,8635045890,6151,63015900000000.0,141070000000000.0,9202,663,17785,65501,1259,829,2132,2127,1146,3358,3348,477,3343,318,1634,3,2146,25,3377,5,2313,34,2438,2296,11111111111111111111
753,8115360,134883,0,32514068,812478344,2478300293701328252908341250,2478300297160092770229028866,128,128,400,456,512,140,513,948,7,6,2,21,42,9,896,300,778,899,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,776,1,2,2,2,2,2,2,904,859,774,20,8,31,1100590000000.0,1049601,966110000000.0,9707738114,6151,65180500000000.0,140860000000000.0,5812,469,17761,65501,1259,829,2131,2126,1145,3358,3349,477,3343,318,1635,3,2145,25,3377,4,2314,34,2437,2297,11111111111111111111
754,8115420,134884,0,32514068,812477319,3716240332986708528882255874,2478300296006045365716387842,128,128,537,888,512,653,641,993,7,6,2,22,42,8,768,48,778,898,1,1,1,896,425,4,1,1,2,2,19,5,2,1,4,2,2,2,2,2,777,2,2,2,2,2,2,3,903,858,774,20,8,31,1100590000000.0,1049601,965036000000.0,8633997314,6151,68281500000000.0,140976000000000.0,8890,846,17761,65501,1259,829,2130,2125,1152,3357,3348,478,3342,318,1636,3,2144,25,3377,5,2307,34,2438,2304,11111111111111111111
755,8115479,134885,0,32514068,812478343,2478300293701328253983131650,2478300297160092770229028866,128,128,665,825,513,147,2,963,8,6,2,21,43,8,768,48,778,898,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,903,859,774,20,8,31,1100590000000.0,1049601,965036000000.0,8635044866,6152,66177000000000.0,141234000000000.0,6858,149,17737,65501,1259,829,2130,2124,1148,3357,3348,478,3343,318,1637,3,2143,25,3377,5,2305,33,2438,2302,11111111111111111111
756,8115539,134886,0,32514068,812478343,3716240332986708528882255874,2478300296007171265622181890,128,128,51,238,1023,366,321,967,7,6,2,21,43,8,768,48,778,898,1,1,1,896,425,4,1,1,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,3,903,859,774,20,8,31,1100590000000.0,1049601,965036000000.0,8635044866,6151,66473300000000.0,140632000000000.0,7707,433,17749,65501,1259,829,2129,2124,1143,3357,3348,478,3343,318,1638,3,2143,25,3376,5,2313,34,2437,2296,11111111111111111111
757,8115599,134887,0,32514068,812477319,3716240332986708528882255874,2478300297160092770229028866,128,128,385,308,1022,614,65,960,7,6,2,22,43,9,640,820,777,897,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,903,858,774,20,8,31,1100590000000.0,1049601,963962000000.0,9708787714,6151,65975100000000.0,140504000000000.0,5822,195,17725,65501,1259,829,2128,2124,1150,3357,3348,478,3343,318,1638,3,2142,26,3376,5,2307,34,2437,2304,11111111111111111111
758,8115660,134888,0,32514068,812477318,2478300293701328253983131650,2478300297160092770229028866,128,128,866,456,513,724,800,563,7,6,2,21,42,8,768,48,778,898,1,2,2,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,902,858,774,20,8,31,1100590000000.0,2099201,965036000000.0,8633996290,6151,77485600000000.0,141135000000000.0,9123,860,17714,65501,1259,829,2128,2123,1143,3357,3348,478,3343,318,1639,3,2144,25,3376,5,2309,34,2437,2292,11111111111111111111
759,8115719,134889,0,32514068,812478341,3716240332986708528882255874,2478300297160092770229028866,128,128,674,296,513,399,0,566,7,6,2,22,42,9,768,48,778,898,4,9,1,384,576,42,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,901,859,774,20,8,31,1100630000000.0,1057796,965036000000.0,9707739138,6151,77790500000000.0,141092000000000.0,9209,254,17702,65501,1259,829,2127,2123,1143,3357,3348,477,3343,318,1641,3,2143,26,3379,4,2310,33,2437,2295,11111111111111111111
760,8115779,134890,0,32514068,812478342,2478300293701328253983131650,2478300297160092770229028866,128,128,244,743,512,552,705,1009,8,6,2,21,42,8,320,1,779,898,11,144,46,0,181,422,386,395,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,902,859,774,20,8,31,434722000000000.0,48381963,965037000000.0,8633996290,6152,69385300000000.0,140937000000000.0,8424,144,17690,65501,1259,829,2131,2126,1139,3357,3348,478,3343,318,1642,3,2146,25,3378,4,2311,33,2437,2295,11111111111111111111
761,8115839,134891,1,32514064,811428752,3716240332986708528882255874,2478300297160092770229028866,128,128,310,281,512,386,193,874,8,6,2,22,43,8,512,884,777,905,720,367,260,896,780,156,2,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,912,858,773,16,8,31,5499870000000.0,273006288,972552000000.0,8635045890,6152,60073800000000.0,140813000000000.0,7213,740,17678,65501,1258,828,2152,2147,1137,3358,3348,478,3343,318,1642,3,2167,26,3378,5,2308,34,2437,2305,11111111111111111111
762,8115899,134892,1,32514054,812476307,3716240332986708528882255874,2478300297160092770230077442,128,128,275,852,1022,840,704,955,8,6,2,22,43,8,448,916,777,909,722,362,263,0,876,324,3,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,915,857,774,6,8,31,5501120000000.0,276146898,976847000000.0,8635045890,6152,65674400000000.0,140577000000000.0,6546,181,17678,65501,1258,828,2157,2152,1126,3357,3348,477,3342,318,1643,3,2172,26,3378,4,2309,33,2437,2307,11111111111111111111
763,8115960,134893,1,32514054,812477326,2478300293701328253982083074,2477091371340478141055371266,128,128,822,17,1022,80,770,992,8,6,2,21,43,9,192,412,777,907,719,306,261,512,728,13,2,5,2,2,19,5,2,2,5,2,1,2,2,2,776,2,2,2,2,2,2,2,910,858,774,6,8,31,5499720000000.0,273992399,974699000000.0,9708786690,6152,68221400000000.0,140465000000000.0,5761,931,17654,65501,1258,828,2150,2145,1132,3357,3348,477,3342,318,1644,3,2165,25,3378,5,2309,34,2438,2305,11111111111111111111
764,8116020,134894,1,32514070,811428754,3716240332986708528881207298,2478300297160092770229028866,128,128,418,937,513,44,130,969,8,6,2,22,43,8,896,616,778,908,710,356,263,896,57,233,2,5,2,2,18,5,2,2,5,2,2,2,2,2,776,2,2,2,2,2,2,3,914,858,773,22,8,31,5499950000000.0,276140742,975774000000.0,8635045890,6152,66597900000000.0,141264000000000.0,7945,438,17642,65501,1258,828,2153,2148,1130,3357,3348,477,3343,318,1644,3,2168,26,3378,5,2314,34,2437,2297,11111111111111111111
765,8116079,134895,1,32514062,812478352,3716240332986708528881207298,1240360257874712495329904642,128,128,710,743,513,222,1,997,8,6,2,22,43,9,576,144,778,910,706,357,262,384,630,118,2,5,2,2,18,5,2,2,5,2,2,1,2,2,776,2,2,2,2,2,2,3,912,859,774,14,8,31,5499830000000.0,275093186,977921000000.0,9708787714,6152,68513400000000.0,141212000000000.0,9268,280,17642,65501,1258,828,2158,2152,1125,3357,3348,477,3342,318,1644,3,2172,26,3378,5,2310,34,2437,2294,11111111111111111111
766,8116139,134896,1,32514060,811428756,3716240332986708528881207298,2478300297160092770229028866,128,128,34,617,513,278,129,1023,8,6,2,22,42,9,128,444,777,911,689,357,263,0,35,357,2,5,2,2,18,5,2,2,5,2,2,2,2,2,776,2,2,2,2,2,2,3,916,858,773,12,8,31,5500080000000.0,276141745,978994000000.0,9707739138,6152,70308700000000.0,141178000000000.0,8291,144,17642,65501,1258,828,2162,2157,1124,3358,3348,477,3342,318,1643,3,2177,26,3378,5,2310,34,2438,2293,11111111111111111111
767,8116199,134897,1,32514071,811428756,3716240332986708528882255874,2477091371340478141055371266,128,128,884,422,512,43,706,997,8,6,2,22,42,9,128,444,777,911,680,353,263,512,120,407,4,5,2,2,19,5,2,2,5,2,1,2,2,2,777,2,2,2,2,2,2,3,916,858,773,23,8,31,5502280000000.0,276137640,978994000000.0,9707739138,6152,68560700000000.0,140851000000000.0,8661,446,17630,65501,1258,828,2162,2157,1126,3357,3348,477,3342,318,1644,3,2177,26,3378,5,2315,34,2436,2298,11111111111111111111
768,8116260,134898,1,32514070,811429780,2478300293701328253983131650,2478300297160092770230077442,128,128,1012,359,513,995,449,950,7,6,2,22,42,8,704,396,778,911,252,356,313,896,281,389,9,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,916,859,773,22,8,31,5507630000000.0,328569084,978995000000.0,8633997314,6151,65313700000000.0,141109000000000.0,7819,231,17618,65501,1258,828,2162,2157,1124,3358,3348,477,3342,318,1644,3,2176,26,3378,4,2311,34,2436,2293,11111111111111111111
769,8116319,134899,1,32514070,812477332,2478300293701328253983131650,2478300297160092770230077442,128,128,801,918,513,547,257,961,7,6,2,22,43,9,256,696,777,912,251,340,343,640,539,365,21,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,916,858,774,22,8,31,5520490000000.0,360009979,980068000000.0,9708787714,6151,66056700000000.0,141259000000000.0,8685,183,17618,65501,1258,828,2163,2157,1125,3357,3348,477,3343,319,1644,3,2177,26,3378,5,2312,34,2437,2295,11111111111111111111
770,8116379,134900,1,32514069,811428756,3716240332986708528882255874,2478300297160092770229028866,128,128,564,840,513,34,129,572,7,6,2,22,43,9,128,444,777,911,692,340,333,384,712,366,18,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,916,858,773,21,8,31,5517270000000.0,349524660,978994000000.0,9708787714,6151,78632400000000.0,141238000000000.0,7369,706,17618,65501,1258,829,2163,2157,1125,3357,3348,477,3343,318,1644,3,2177,26,3378,4,2315,34,2437,2301,11111111111111111111
771,8116439,134901,1,32514068,811428756,3716240332986708528882255874,2478300297160092770229028866,128,128,364,688,1022,389,768,564,7,6,2,22,42,8,256,696,777,912,688,336,270,512,961,374,5,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,916,858,773,20,8,31,5503320000000.0,283460272,980068000000.0,8633997314,6151,77618700000000.0,140555000000000.0,6304,815,17606,65501,1258,828,2145,2153,1134,3358,3348,477,3343,318,1644,3,2179,26,3378,5,2306,33,2436,2303,11111111111111111111
772,8116499,134902,1,32514068,812477332,3716240332986708528882255874,2478300297160092770229028866,128,128,674,296,513,527,0,563,7,6,2,22,43,9,256,696,777,912,707,339,336,896,951,256,6,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,916,858,774,20,8,31,5504270000000.0,352669379,980068000000.0,9708787714,6151,77378200000000.0,141092000000000.0,6502,230,17606,65501,1258,828,2163,2157,1123,3358,3348,477,3343,318,1644,3,2177,26,3378,5,2312,34,2436,2296,11111111111111111111
773,8116560,134903,1,32514067,811428756,2478300293701328253983131650,2478300297160092770230077442,128,128,98,840,512,4,385,568,7,6,2,22,42,8,256,696,777,912,699,350,286,128,844,243,7,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,916,858,773,19,8,31,5505330000000.0,300251835,980068000000.0,8633997314,6151,78117000000000.0,140963000000000.0,8888,149,17606,65501,1258,828,2162,2156,1128,3358,3348,477,3342,318,1644,3,2176,26,3378,5,2304,34,2437,2301,11111111111111111111
774,8116620,134904,0,31465481,812478355,2478300293701328253983131650,2478300297160092770230077442,128,128,1003,888,513,363,384,542,8,6,2,23,43,9,256,696,777,912,696,340,346,768,681,111,28,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,915,859,774,9,8,30,5527740000000.0,363156152,980068000000.0,9708788738,6152,74543500000000.0,141251000000000.0,8980,512,17606,65501,1258,828,2163,2157,1131,3358,3348,478,3342,318,1644,3,2178,26,3378,5,2309,33,2437,2306,11111111111111111111
775,8116679,134905,1,31465490,811429780,3716240332986708528882255874,2478300296007171265622181890,128,128,602,81,1023,244,578,965,8,6,2,22,42,8,256,696,777,912,763,346,302,256,520,291,7,5,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,3,916,859,773,18,8,30,5505380000000.0,317025019,980068000000.0,8633997314,6152,66353100000000.0,140611000000000.0,6412,330,17606,65501,1258,828,2163,2158,1125,3358,3349,477,3342,318,1643,3,2178,26,3378,5,2315,34,2437,2297,11111111111111111111
776,8116739,134906,1,32514066,812477332,2478300293701328253983131650,1240360257874712495330953218,128,128,336,233,513,75,577,548,7,6,2,22,42,8,384,948,777,913,771,342,350,768,39,286,70,5,2,2,19,5,2,2,5,2,2,1,2,2,777,2,2,2,2,2,2,2,916,858,774,18,8,31,5573020000000.0,367352579,981142000000.0,8633997314,6151,75394000000000.0,141075000000000.0,7722,181,17618,65501,1258,828,2164,2158,1130,3358,3348,477,3342,318,1643,3,2178,26,3378,4,2308,33,2437,2305,11111111111111111111
777,8116799,134907,1,31465489,811428756,3716240332986708528882255874,2478300297160092770229028866,128,128,190,330,513,883,736,516,8,6,2,22,43,9,832,648,778,912,792,397,355,128,993,239,78,4,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,916,858,773,17,8,30,4482050000000.0,372651800,980069000000.0,9708787714,6152,71017400000000.0,141101000000000.0,7140,700,17618,65501,1258,828,2163,2158,1125,3357,3348,477,3342,318,1643,3,2178,26,3378,5,2317,34,2437,2299,11111111111111111111
778,8116860,134908,1,31465488,811428756,3716240332986708528882255874,2477091371340478141055371265,128,128,226,777,513,369,833,1005,8,6,2,22,42,9,832,648,778,912,818,394,359,128,769,201,115,5,1,2,19,5,2,2,5,2,1,2,2,2,777,2,2,2,2,2,2,3,916,858,773,16,8,30,5621250000000.0,376843058,980069000000.0,9707739138,6152,69119000000000.0,141221000000000.0,8302,285,17618,65507,1258,828,2164,2158,1123,3357,3348,477,3343,318,1643,3,2179,26,3378,4,2315,34,2437,2297,11111111111111111111
779,8116919,134909,1,32514064,812477332,3716240332986708528882255874,2478300297160092770230077442,128,128,573,311,513,999,256,1004,7,6,2,22,43,9,256,696,777,912,806,402,377,0,477,70,248,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,916,858,774,16,8,31,5763920000000.0,395725606,980068000000.0,9708787714,6151,69011600000000.0,141096000000000.0,6862,435,17618,65501,1258,828,2164,2159,1130,3358,3348,477,3342,318,1643,3,2179,26,3378,4,2307,34,2437,2303,11111111111111111111
780,8116979,134910,1,32514064,811428757,2478300293701328253983131650,2478300297160092770230077442,128,128,993,54,514,571,864,515,8,6,2,22,42,8,256,696,777,912,832,377,351,768,717,208,89,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,917,858,773,16,8,31,5593340000000.0,368437056,980068000000.0,8633997314,6152,70897100000000.0,141302000000000.0,7732,147,17630,65501,1258,828,2164,2158,1128,3358,3348,477,3342,318,1643,3,2179,26,3379,5,2305,33,2437,2302,11111111111111111111
781,8117039,134911,1,31465488,811428757,3716240332986708528882255874,2478300297160092770229028866,128,128,43,88,513,287,769,928,8,6,2,22,42,8,384,948,777,913,771,386,348,0,903,216,68,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,917,858,773,16,8,30,5570800000000.0,365300483,981142000000.0,8633997314,6152,63823300000000.0,141036000000000.0,6843,714,17630,65501,1258,828,2164,2158,1127,3358,3348,478,3343,318,1642,3,2179,26,3378,4,2316,34,2437,2299,11111111111111111111
782,8117099,134912,1,32514063,811428756,3716240332986708528882255874,2478300297160092770229028866,128,128,856,646,513,225,514,934,8,6,2,22,43,9,960,900,778,913,697,325,341,0,895,161,46,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,916,858,773,15,8,31,5547120000000.0,357897913,981143000000.0,9708787714,6152,64218500000000.0,141186000000000.0,9207,591,17630,65501,1258,829,2164,2158,1127,3358,3348,477,3343,318,1642,3,2178,26,3378,5,2302,34,2437,2301,11111111111111111111
783,8117160,134913,1,32514063,811428757,3716240332986708528882255874,2478300297160092770229028866,128,128,996,217,512,449,833,1015,7,6,2,22,43,8,384,948,777,913,798,345,322,512,810,261,18,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,917,858,773,15,8,31,5517160000000.0,337995550,981142000000.0,8635045890,6151,69806200000000.0,140796000000000.0,7661,315,17630,65501,1258,828,2164,2159,1124,3358,3348,477,3342,318,1642,3,2179,26,3379,5,2308,34,2437,2294,11111111111111111111
784,8117220,134914,1,31465483,811428757,2478300293701328253983131650,2478300296007171265623230466,128,128,703,72,512,602,576,524,8,6,2,21,42,9,384,948,777,913,690,318,324,128,50,37,44,4,2,2,19,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,2,917,858,773,11,8,30,4445330000000.0,340064946,981142000000.0,9707738114,6152,72095400000000.0,140757000000000.0,8219,194,17642,65501,1258,828,2163,2158,1127,3358,3348,477,3343,318,1642,3,2178,26,3376,5,2314,34,2438,2296,11111111111111111111
785,8117279,134915,1,31465486,811428752,3716240332986708528882255874,2478300297160092770230077442,128,128,473,665,513,52,129,536,8,6,2,22,43,8,256,696,777,912,791,342,328,0,530,247,22,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,912,858,773,14,8,30,5521440000000.0,344283927,980068000000.0,8635045890,6152,73684600000000.0,141191000000000.0,9164,362,17642,65501,1258,828,2164,2159,1124,3358,3348,478,3342,318,1641,3,2179,26,3376,5,2307,34,2437,2305,11111111111111111111
786,8117339,134916,1,32514061,811428757,3716240332986708528882255874,2478300297160092770230077442,128,128,271,695,513,464,32,512,8,6,2,21,42,8,384,948,777,913,677,330,341,256,478,200,57,4,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,917,858,773,13,8,31,4459460000000.0,357903013,981142000000.0,8633996290,6152,70373100000000.0,141199000000000.0,7110,114,17654,65501,1258,828,2164,2159,1132,3358,3348,477,3343,318,1640,3,2180,26,3376,4,2306,33,2437,2302,11111111111111111111
787,8117399,134917,1,32514062,811429781,2478300293701328253983131650,2478300297160092770231126018,128,128,34,617,513,119,673,520,8,6,2,22,42,8,640,112,778,906,711,393,361,256,437,194,93,5,2,2,20,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,917,859,773,14,8,31,5597620000000.0,378939079,973626000000.0,8633997314,6152,71558600000000.0,141178000000000.0,9124,589,17654,65501,1258,828,2164,2159,1125,3358,3348,477,3343,318,1640,3,2177,26,3376,5,2314,33,2437,2296,11111111111111111111
788,8117460,134918,1,31465484,811428756,2478300293701328253983131650,2478300297160092770229028866,128,128,921,184,513,458,256,554,7,6,2,22,74,9,256,696,777,912,666,342,330,256,348,41,29,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,916,858,773,12,8,30,5528740000000.0,346380954,980068000000.0,9741293570,6151,76175600000000.0,141062000000000.0,7447,531,17666,65501,1258,829,2163,2158,1126,3356,3344,453,3340,320,4095,1499,2176,26,3372,5,2311,34,2437,2294,11111111111111111111
789,8117519,134919,1,32514059,811428757,2478300293701328253982083074,2478300296007171265623230466,128,128,372,680,513,624,768,517,8,6,2,22,80,9,256,696,777,912,615,414,341,512,375,93,234,4,2,2,19,5,2,2,4,2,2,2,2,2,776,2,2,2,2,2,2,2,917,858,773,11,8,31,4649400000000.0,357988967,980068000000.0,9747585026,6152,71159100000000.0,141195000000000.0,9050,223,17690,65501,1258,828,2163,2158,1135,3354,3345,452,3339,319,4095,1522,2177,26,3374,5,2307,34,2436,2304,11111111111111111111
790,8117579,134920,1,32514059,811428756,3716240332986708528882255874,2478300296007171265622181890,128,128,180,520,513,594,832,561,7,6,2,22,80,9,256,696,777,912,667,413,311,128,336,271,18,5,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,3,916,858,773,11,8,31,5517170000000.0,326530715,980068000000.0,9747585026,6151,77215000000000.0,141152000000000.0,8968,533,17678,65501,1258,829,2163,2158,1127,3354,3345,452,3339,318,4095,1491,2178,26,3374,5,2312,34,2438,2295,11111111111111111111
791,8117639,134921,1,32514059,811428757,2478300293701328253983131650,1240360257874712495330952194,128,128,1021,854,512,205,449,1004,8,6,2,22,80,8,256,696,777,912,236,412,327,896,796,266,46,5,2,1,19,5,2,2,5,2,2,1,2,2,777,2,2,2,2,2,2,2,917,858,773,11,8,31,5547230000000.0,343306476,980068000000.0,8673843202,6152,69024500000000.0,140967000000000.0,6865,923,17690,65501,1258,828,2163,2158,1130,3355,3345,452,3339,318,4095,1504,2178,26,3375,5,2318,34,2438,2301,11111111111111111111
